2000 38.2836 38.2836
4000 39.7614 39.0225
6000 42.7885 40.2778
8000 49.9264 42.6899
10000 52.3307 44.6181
12000 53.3681 46.0764
14000 53.0379 47.0709
16000 53.1959 47.8366
18000 54.2249 48.5464
20000 55.1478 49.2065
22000 54.8846 49.7227
24000 55.9101 50.2383
26000 56.9773 50.7567
28000 57.8536 51.2636
30000 59.3756 51.8044
32000 61.5747 52.4151
34000 63.3252 53.0568
36000 65.3436 53.7394
38000 66.7424 54.4238
40000 67.8809 55.0967
42000 69.1055 55.7637
44000 70.3307 56.4259
46000 70.1119 57.0209
48000 70.9312 57.6005
50000 69.9419 58.0942
52000 70.202 58.5599
54000 70.7384 59.0109
56000 70.4978 59.4212
58000 71.7914 59.8477
60000 70.71 60.2098
62000 70.9107 60.555
64000 70.6876 60.8716
66000 69.983 61.1477
68000 70.2215 61.4146
70000 70.1837 61.6652
72000 70.9419 61.9228
74000 69.8415 62.1369
76000 69.4575 62.3295
78000 68.7847 62.495
80000 69.7041 62.6753
82000 69.9527 62.8527
84000 69.8194 63.0186
86000 68.9119 63.1557
88000 67.8678 63.2628
90000 67.487 63.3566
92000 67.9844 63.4572
94000 68.4459 63.5634
96000 68.9831 63.6763
98000 69.117 63.7873
100000 70.3347 63.9183
102000 69.5793 64.0293
104000 68.4648 64.1146
106000 68.0745 64.1893
108000 70.0678 64.2982
110000 68.2318 64.3697
112000 69.2948 64.4576
114000 68.736 64.5327
116000 69.6434 64.6208
118000 68.8587 64.6926
120000 68.5198 64.7564
122000 68.3407 64.8152
124000 69.3508 64.8883
126000 70.2793 64.9739
128000 69.771 65.0489
130000 69.4584 65.1167
132000 68.2256 65.1638
134000 67.6371 65.2007
136000 68.1772 65.2445
138000 68.4598 65.2911
140000 68.9197 65.3429
142000 68.1322 65.3822
144000 67.2601 65.4083
146000 69.4794 65.4641
148000 69.7146 65.5215
150000 69.3489 65.5725
152000 69.125 65.6193
154000 68.1728 65.6524
156000 68.8158 65.693
158000 68.2653 65.7255
160000 68.7067 65.7628
162000 68.9341 65.802
164000 69.2168 65.8436
166000 68.597 65.8768
168000 68.1055 65.9033
170000 67.9104 65.9269
172000 68.7345 65.9596
174000 68.2501 65.9859
176000 67.7529 66.006
178000 68.2833 66.0316
180000 68.5549 66.0596
182000 67.9606 66.0805
184000 67.6046 66.0971
186000 67.5024 66.1122
188000 67.1337 66.123
190000 66.5565 66.1276
192000 66.8339 66.135
194000 67.1846 66.1458
196000 67.1546 66.1561
198000 67.2598 66.1672
200000 67.6149 66.1817
202000 66.7199 66.187
204000 69.0413 66.215
206000 66.5432 66.2182
208000 67.639 66.2319
210000 68.1509 66.2501
212000 67.9129 66.2658
214000 68.7868 66.2894
216000 69.3453 66.3177
218000 69.6531 66.3483
220000 68.0724 66.364
222000 67.8296 66.3772
224000 67.2685 66.3851
226000 68.4117 66.4031
228000 68.9193 66.4251
230000 68.3985 66.4423
232000 68.8128 66.4627
234000 68.5854 66.4809
236000 69.1184 66.5032
238000 69.7207 66.5303
240000 68.6852 66.5482
242000 68.7259 66.5662
244000 67.5117 66.574
246000 68.9244 66.5931
248000 67.9037 66.6036
250000 68.9425 66.6223
252000 68.7932 66.6396
254000 69.1884 66.6596
256000 69.1533 66.6791
258000 68.9175 66.6965
260000 69.1089 66.715
262000 69.5815 66.7369
264000 70.8043 66.7677
266000 69.1676 66.7858
268000 69.2534 66.8042
270000 69.1218 66.8214
272000 68.09 66.8307
274000 66.9939 66.8319
276000 67.94 66.8399
278000 67.2597 66.8429
280000 68.3637 66.8538
282000 68.3348 66.8643
284000 68.4024 66.8751
286000 68.2807 66.885
288000 68.8665 66.8987
290000 69.1076 66.9139
292000 67.5565 66.9183
294000 67.6946 66.9236
296000 67.4834 66.9274
298000 67.7562 66.933
300000 67.9605 66.9398
302000 66.1727 66.9347
304000 67.6507 66.9395
306000 66.864 66.939
308000 67.9741 66.9457
310000 68.7869 66.9576
312000 68.1328 66.9651
314000 68.4058 66.9743
316000 67.9441 66.9804
318000 67.9262 66.9864
320000 68.4933 66.9958
322000 67.0206 66.9959
324000 68.1917 67.0033
326000 68.0439 67.0097
328000 68.0144 67.0158
330000 68.3088 67.0237
332000 66.8813 67.0228
334000 66.8363 67.0217
336000 66.4153 67.0181
338000 66.2948 67.0138
340000 67.1532 67.0146
342000 68.0237 67.0205
344000 68.9106 67.0315
346000 67.6736 67.0352
348000 67.1971 67.0361
350000 67.2402 67.0373
352000 67.8201 67.0418
354000 68.8782 67.0521
356000 69.434 67.0655
358000 69.0023 67.0763
360000 67.8422 67.0806
362000 68.2388 67.087
364000 68.7193 67.096
366000 67.5091 67.0982
368000 66.7677 67.0964
370000 68.5625 67.1043
372000 68.324 67.1109
374000 68.2919 67.1172
376000 69.1617 67.1281
378000 68.3967 67.1348
380000 69.699 67.1483
382000 67.5467 67.1504
384000 69.2846 67.1615
386000 69.9042 67.1757
388000 68.8931 67.1846
390000 68.4946 67.1913
392000 69.4852 67.203
394000 68.7269 67.2107
396000 67.8622 67.214
398000 69.2876 67.2244
400000 68.3316 67.23
