#total ContainerOverlap customexternal bonded nonbondedEM
605000 3735.87 0 0 6939.24 -3203.37
610000 3794.54 0 0 6971.87 -3177.33
615000 3731.79 0 0 6915.33 -3183.54
620000 3711.43 0 0 6912.57 -3201.14
625000 3750.79 0 0 6946.34 -3195.54
630000 3713.4 0 0 6923.69 -3210.29
635000 3798.08 0 0 6928.04 -3129.97
640000 3725.52 0 0 6941.52 -3216
645000 3693.5 0 0 6924.68 -3231.18
650000 3694.8 0 0 6910.65 -3215.84
655000 3726.19 0 0 6929.23 -3203.03
660000 3743.48 0 0 6933.48 -3190
665000 3754.01 0 0 6932.45 -3178.44
670000 3788.78 0 0 6972.66 -3183.88
675000 3726.8 0 0 6936.87 -3210.07
680000 3757.8 0 0 6972.43 -3214.63
685000 3787.27 0 0 6982.44 -3195.16
690000 3747.85 0 0 6932.39 -3184.54
695000 3766.87 0 0 6953.74 -3186.87
700000 3793.78 0 0 6958.41 -3164.63
705000 3820.2 0 0 6985.34 -3165.14
710000 3806.13 0 0 6955.69 -3149.56
715000 3698.86 0 0 6904.35 -3205.5
720000 3750.04 0 0 6944.08 -3194.04
725000 3716.31 0 0 6937.93 -3221.63
730000 3755 0 0 6919.61 -3164.62
735000 3759.93 0 0 6932.49 -3172.55
740000 3714.83 0 0 6946.19 -3231.36
745000 3729.67 0 0 6937.84 -3208.17
750000 3729.5 0 0 6946.24 -3216.74
755000 3701.18 0 0 6915.69 -3214.51
760000 3731.5 0 0 6946.67 -3215.17
765000 3749.98 0 0 6932.71 -3182.73
770000 3716.37 0 0 6926.76 -3210.39
775000 3695.4 0 0 6908.43 -3213.03
780000 3767.24 0 0 6972.03 -3204.8
785000 3726.62 0 0 6919.01 -3192.39
790000 3766.12 0 0 6942.92 -3176.81
795000 3761.89 0 0 6923.26 -3161.37
800000 3763.45 0 0 6933.78 -3170.34
805000 3782.3 0 0 6943.27 -3160.97
810000 3720.53 0 0 6939.31 -3218.78
815000 3708.7 0 0 6931.78 -3223.08
820000 3782.34 0 0 6960.97 -3178.62
825000 3760.5 0 0 6946.21 -3185.71
830000 3731 0 0 6944.95 -3213.95
835000 3773.93 0 0 6956.39 -3182.46
840000 3762.6 0 0 6934.93 -3172.34
845000 3741.43 0 0 6904.69 -3163.26
850000 3754.08 0 0 6949.59 -3195.51
855000 3796.64 0 0 6938.96 -3142.32
860000 3720.5 0 0 6922.78 -3202.29
865000 3722.81 0 0 6946.91 -3224.1
870000 3762.89 0 0 6967.05 -3204.16
875000 3762.48 0 0 6924.84 -3162.36
880000 3841.07 0 0 6971.92 -3130.86
885000 3739.87 0 0 6922.58 -3182.71
890000 3781.52 0 0 6949.55 -3168.03
895000 3775.7 0 0 6963.06 -3187.36
900000 3719.63 0 0 6920.74 -3201.11
905000 3761.66 0 0 6954.27 -3192.62
910000 3754.26 0 0 6953.79 -3199.53
915000 3767.92 0 0 6949.61 -3181.7
920000 3763.75 0 0 6945.48 -3181.73
925000 3742.68 0 0 6917.45 -3174.76
930000 3735.25 0 0 6920.76 -3185.51
935000 3732.02 0 0 6944.51 -3212.49
940000 3770.99 0 0 6958.43 -3187.45
945000 3839.38 0 0 6968.9 -3129.52
950000 3746.78 0 0 6939.02 -3192.25
955000 3740.52 0 0 6917.37 -3176.85
960000 3766.19 0 0 6945.97 -3179.78
965000 3752.45 0 0 6944.58 -3192.12
970000 3722.43 0 0 6922.76 -3200.33
975000 3741.45 0 0 6943.64 -3202.2
980000 3731.37 0 0 6942.3 -3210.93
985000 3740.23 0 0 6922.34 -3182.11
990000 3735.15 0 0 6943.16 -3208.01
995000 3680.79 0 0 6901.22 -3220.43
1000000 3745.77 0 0 6943.88 -3198.11
