#total ContainerOverlap customexternal bonded nonbonded
244000 5141.12 0 0 8284.63 -3143.51
246000 5059.48 0 0 8268.47 -3208.98
248000 5106.45 0 0 8265.37 -3158.92
250000 5171.36 0 0 8238.54 -3067.18
252000 5155.61 0 0 8267.32 -3111.71
254000 5119.54 0 0 8275.15 -3155.61
256000 5129.03 0 0 8293.74 -3164.71
258000 5132.41 0 0 8279.6 -3147.19
260000 5156.31 0 0 8251.49 -3095.18
262000 5128.72 0 0 8225.71 -3096.99
264000 5152.25 0 0 8260.78 -3108.54
266000 5184.3 0 0 8301.79 -3117.49
268000 5113.06 0 0 8305.03 -3191.97
270000 5148.04 0 0 8300.11 -3152.07
272000 5131.56 0 0 8245.88 -3114.32
274000 5207.47 0 0 8239.42 -3031.95
276000 5187.36 0 0 8293.31 -3105.95
278000 5077.56 0 0 8271.83 -3194.27
280000 5219.8 0 0 8283.19 -3063.39
282000 5215.78 0 0 8264.14 -3048.36
284000 5037.03 0 0 8252.51 -3215.48
286000 5106.47 0 0 8254.38 -3147.91
288000 5209.95 0 0 8290.86 -3080.91
290000 5106.17 0 0 8287.63 -3181.46
292000 5148.58 0 0 8278.28 -3129.69
294000 5197.01 0 0 8261.41 -3064.39
296000 5155.58 0 0 8290.62 -3135.04
298000 5072.03 0 0 8236.01 -3163.98
300000 5220.72 0 0 8287.04 -3066.31
